Timestamp,Total_Host_CPU_%,Total_Host_Mem_MB,Ollama_CPU_%,Ollama_Mem_MB
2026-06-10T20:51:24.026848,30.4,13591.9,0.0,0.0
2026-06-10T20:51:54.128238,75.2,13585.3,0.0,0.0
2026-06-10T20:52:24.230021,78.4,13602.3,0.0,0.0
2026-06-10T20:52:54.332116,38.4,13613.0,0.0,0.0
2026-06-10T20:53:24.434360,36.8,13385.9,0.0,0.0
2026-06-10T20:53:54.536376,14.4,13418.8,0.0,0.0
2026-06-10T20:54:24.637903,129.6,13483.0,0.0,0.0
2026-06-10T20:54:54.739839,105.6,13512.7,0.0,0.0
2026-06-10T20:55:24.841803,230.4,13538.7,0.0,0.0
2026-06-10T20:55:54.942968,241.6,13513.8,0.0,0.0
2026-06-10T20:56:25.044425,89.6,13550.7,0.0,0.0
2026-06-10T20:56:55.145526,387.2,13558.2,0.0,0.0
2026-06-10T20:57:25.247632,86.4,13585.5,0.0,0.0
2026-06-10T20:57:55.349411,0.0,13627.0,0.0,0.0
2026-06-10T20:58:25.452597,46.4,13529.1,0.0,0.0
2026-06-10T20:58:55.554782,25.6,13471.6,0.0,0.0
2026-06-10T20:59:25.656557,0.0,13601.4,0.0,0.0
2026-06-10T20:59:55.758208,124.8,13563.8,0.0,0.0
2026-06-10T21:00:25.861014,0.0,13610.7,0.0,0.0
2026-06-10T21:00:55.962448,105.6,13566.9,0.0,0.0
2026-06-10T21:01:26.065372,163.2,13624.0,0.0,0.0
2026-06-10T21:01:56.166825,104.0,13579.8,0.0,0.0
2026-06-10T21:02:26.268534,0.0,13644.2,0.0,0.0
2026-06-10T21:02:56.371334,30.4,13628.2,0.0,0.0
2026-06-10T21:03:26.473331,16.0,13693.9,0.0,0.0
2026-06-10T21:03:56.575446,16.0,13650.8,0.0,0.0
2026-06-10T21:04:26.677585,120.0,13661.4,0.0,0.0
2026-06-10T21:04:56.780176,124.8,13616.7,0.0,0.0
2026-06-10T21:05:26.881897,48.0,13659.7,0.0,0.0
2026-06-10T21:05:56.984192,73.6,13615.1,0.0,0.0
2026-06-10T21:06:27.086198,59.2,13655.7,0.0,0.0
2026-06-10T21:06:57.188398,201.6,13614.5,0.0,0.0
2026-06-10T21:07:27.290453,192.0,13684.8,0.0,0.0
2026-06-10T21:07:57.392430,97.6,13730.0,0.0,0.0
2026-06-10T21:08:27.494224,112.0,13487.1,0.0,0.0
2026-06-10T21:08:57.595996,136.0,13229.2,0.0,0.0
2026-06-10T21:09:27.697494,140.8,13311.4,0.0,0.0
2026-06-10T21:09:57.799504,104.0,13293.5,0.0,0.0
2026-06-10T21:10:27.901429,80.0,13351.2,0.0,0.0
2026-06-10T21:10:58.003150,68.8,13319.2,0.0,0.0
2026-06-10T21:11:28.105250,35.2,13808.0,0.0,0.0
2026-06-10T21:11:58.207250,16.0,13768.7,0.0,0.0
2026-06-10T21:12:28.309234,43.2,13823.6,0.0,0.0
2026-06-10T21:12:58.411970,22.4,13802.9,0.0,0.0
